job_id,index_year,source_url,filename,id_url_mismatch,first_seen,last_fetched,sha256,http_status,fetch_note
080505,2019,https://media.ark.org/ardot/080505env.pdf,080505env.pdf,0,2026-09-14,,,,
080506,2019,https://media.ark.org/ardot/080506env.pdf,080506env.pdf,0,2026-09-14,,,,
080508,2019,https://media.ark.org/ardot/080508env.pdf,080508env.pdf,0,2026-09-14,,,,
080623,2019,https://media.ark.org/ardot/080623env.pdf,080623env.pdf,0,2026-09-14,,,,
090402,2019,https://media.ark.org/ardot/090402env.pdf,090402env.pdf,0,2026-09-14,,,,
090423,2019,https://media.ark.org/ardot/090423env.pdf,090423env.pdf,0,2026-09-14,,,,
090430,2019,https://media.ark.org/ardot/090430env.pdf,090430env.pdf,0,2026-09-14,,,,
090445,2019,https://media.ark.org/ardot/090445env.pdf,090445env.pdf,0,2026-09-14,,,,
090507,2019,https://media.ark.org/ardot/090507env.pdf,090507env.pdf,0,2026-09-14,,,,
090518,2019,https://media.ark.org/ardot/090518env.pdf,090518env.pdf,0,2026-09-14,,,,
090519,2019,https://media.ark.org/ardot/090519env.pdf,090519env.pdf,0,2026-09-14,,,,
